id,query,reply,reply_sort,label,query_cut,reply_cut
1604,复地便宜的原因是因为地点配套对吧,房子很不错的,0,1,复地 便宜 的 原因 是因为 地点 配套 对 吧,房子 很 不错 的
1604,复地便宜的原因是因为地点配套对吧,2012年的房子,1,0,复地 便宜 的 原因 是因为 地点 配套 对 吧,2012 年 的 房子
1604,复地便宜的原因是因为地点配套对吧,也不完全是 ,2,1,复地 便宜 的 原因 是因为 地点 配套 对 吧,也 不 完全 是  
1604,复地便宜的原因是因为地点配套对吧,大部分房子都10年了 ,3,0,复地 便宜 的 原因 是因为 地点 配套 对 吧,大部分 房子 都 10 年 了  
1604,复地便宜的原因是因为地点配套对吧, 首他们不,4,0,复地 便宜 的 原因 是因为 地点 配套 对 吧,  首 他们 不
1605,什么时候能够看房呢？,好的,0,0,什么 时候 能够 看房 呢 ？,好 的
1605,什么时候能够看房呢？,房子在的,1,0,什么 时候 能够 看房 呢 ？,房子 在 的
1605,什么时候能够看房呢？,你好,2,0,什么 时候 能够 看房 呢 ？,你好
1606,150有证吗,有产证,0,1,150 有证 吗,有产证
1606,150有证吗,可以按揭,1,0,150 有证 吗,可以 按揭
1606,150有证吗,您这边就是我们一个点的中介费，百分之一的土地出让金和百分之1.5的契税,2,0,150 有证 吗,您 这边 就是 我们 一个点 的 中介费 ， 百分之一 的 土地 出让金 和 百分之 1.5 的 契税
1606,150有证吗,您是首套吧,3,0,150 有证 吗,您 是 首套 吧
1607,全明吗？,没有，暂时下架了,0,0,全明 吗 ？,没有 ， 暂时 下架 了
1607,全明吗？,对,1,1,全明 吗 ？,对
1607,全明吗？,全明,2,1,全明 吗 ？,全明
1607,全明吗？,咱们探讨过这个?,3,0,全明 吗 ？,咱们 探讨 过 这个 ?
1607,全明吗？,嗯嗯,4,0,全明 吗 ？,嗯 嗯
1608,所以问你这个是几期的,哦哦，交房时间差距5年左右,0,0,所以 问 你 这个 是 几期 的,哦 哦 ， 交房 时间 差距 5 年 左右
1608,所以问你这个是几期的,物业管理的也不一样,1,0,所以 问 你 这个 是 几期 的,物业管理 的 也 不 一样
1608,所以问你这个是几期的,是会有差距的,2,0,所以 问 你 这个 是 几期 的,是 会 有 差距 的
1608,所以问你这个是几期的,2006年左右,3,0,所以 问 你 这个 是 几期 的,2006 年 左右
1608,所以问你这个是几期的,您是考虑买多大面积的呢？,4,0,所以 问 你 这个 是 几期 的,您 是 考虑 买 多 大面积 的 呢 ？
1609,明天这套可以看吗,也可以一起看看,0,1,明天 这套 可以 看 吗,也 可以 一起 看看
1609,明天这套可以看吗,我约下,1,1,明天 这套 可以 看 吗,我 约 下
1609,明天这套可以看吗,没问题,2,0,明天 这套 可以 看 吗,没 问题
1610,您好，请问周边配套怎么样,周边配套完善：商场有万达广场，公园有姚江公园,0,1,您好 ， 请问 周边 配套 怎么样,周边 配套 完善 ： 商场 有 万达 广场 ， 公园 有 姚江 公园
1610,您好，请问周边配套怎么样,这个没事的,1,0,您好 ， 请问 周边 配套 怎么样,这个 没事 的
1610,您好，请问周边配套怎么样,安置房,2,0,您好 ， 请问 周边 配套 怎么样,安置 房
1610,您好，请问周边配套怎么样,是的,3,0,您好 ， 请问 周边 配套 怎么样,是 的
1610,您好，请问周边配套怎么样,姚江书院学区房,4,1,您好 ， 请问 周边 配套 怎么样,姚江 书院 学区 房
1611,我想去实地看看那个房子,龙湾半岛吗,0,0,我 想 去 实地 看看 那个 房子,龙湾 半岛 吗
1611,我想去实地看看那个房子,可以进小区,1,0,我 想 去 实地 看看 那个 房子,可以 进 小区
1611,我想去实地看看那个房子,您现在在哪里呢,2,0,我 想 去 实地 看看 那个 房子,您 现在 在 哪里 呢
1612,这套房源价格还有优惠空间么？,您好,0,0,这 套房 源 价格 还有 优惠 空间 么 ？,您好
1612,这套房源价格还有优惠空间么？,这是房子的户型图,1,0,这 套房 源 价格 还有 优惠 空间 么 ？,这是 房子 的 户型图
1613,这个房子看房方便吗,方便的,0,1,这个 房子 看房 方便 吗,方便 的
1613,这个房子看房方便吗,是业主自己住，提前约一般都可以,1,1,这个 房子 看房 方便 吗,是 业主 自己 住 ， 提前 约 一般 都 可以
1613,这个房子看房方便吗,您什么时候方便，我提前约下业主,2,1,这个 房子 看房 方便 吗,您 什么 时候 方便 ， 我 提前 约 下 业主
1614,首付多少？十税十中费,您首套还是二套,0,1,首付 多少 ？ 十税 十中费,您 首套 还是 二套
1614,首付多少？十税十中费,110万,1,1,首付 多少 ？ 十税 十中费,110 万
1614,首付多少？十税十中费,按照275万算110万之内，,2,1,首付 多少 ？ 十税 十中费,按照 275 万算 110 万 之内 ，
1615,能看房吗？,可以,0,1,能 看房 吗 ？,可以
1615,能看房吗？,能,1,1,能 看房 吗 ？,能
1615,能看房吗？,可以，知道在哪吧,2,0,能 看房 吗 ？,可以 ， 知道 在 哪 吧
1616,你好你好，现在方便嘛,好的,0,0,你好 你好 ， 现在 方便 嘛,好 的
1616,你好你好，现在方便嘛,您好,1,0,你好 你好 ， 现在 方便 嘛,您好
1616,你好你好，现在方便嘛,您好,2,0,你好 你好 ， 现在 方便 嘛,您好
1617,这套房子如果公积金贷款下来多少钱啊,稍等,0,0,这套 房子 如果 公积金 贷款 下来 多少 钱 啊,稍 等
1617,这套房子如果公积金贷款下来多少钱啊,这是我之前算的26万的价格,1,1,这套 房子 如果 公积金 贷款 下来 多少 钱 啊,这 是 我 之前 算 的 26 万 的 价格
1617,这套房子如果公积金贷款下来多少钱啊,等我再重新算一下,2,0,这套 房子 如果 公积金 贷款 下来 多少 钱 啊,等 我 再 重新 算 一下
1617,这套房子如果公积金贷款下来多少钱啊,都是两个点哦,3,0,这套 房子 如果 公积金 贷款 下来 多少 钱 啊,都 是 两个 点 哦
1617,这套房子如果公积金贷款下来多少钱啊,业主是1个点,4,0,这套 房子 如果 公积金 贷款 下来 多少 钱 啊,业主 是 1 个点
1618,星期一有时间来看房,我等你,0,1,星期一 有 时间 来看 房,我 等 你
1618,星期一有时间来看房,你好,1,0,星期一 有 时间 来看 房,你好
1618,星期一有时间来看房,房子卖了,2,0,星期一 有 时间 来看 房,房子 卖 了
1619,有时间这两都看看去,那个业主没有回来。六层还可以啦,0,1,有 时间 这 两 都 看看 去,那个 业主 没有 回来 。 六层 还 可以 啦
1619,有时间这两都看看去,三四层有有点低,1,0,有 时间 这 两 都 看看 去,三四层 有 有点 低
1619,有时间这两都看看去,嗯,2,0,有 时间 这 两 都 看看 去,嗯
1620,您好，我正在看金海花园的房子,高层的6万5到7万多，小高层6万到7万,0,0,您好 ， 我 正在 看 金海 花园 的 房子,高层 的 6 万 5 到 7 万多 ， 小 高层 6 万到 7 万
1620,您好，我正在看金海花园的房子,具体看楼层和朝向,1,0,您好 ， 我 正在 看 金海 花园 的 房子,具体 看 楼层 和 朝向
1620,您好，我正在看金海花园的房子,北向的610到630，南向680到720,2,0,您好 ， 我 正在 看 金海 花园 的 房子,北向 的 610 到 630 ， 南向 680 到 720
1620,您好，我正在看金海花园的房子,北向的成交价在610到630左右具体看装修和楼层,3,0,您好 ， 我 正在 看 金海 花园 的 房子,北向 的 成交价 在 610 到 630 左右 具体 看 装修 和 楼层
1620,您好，我正在看金海花园的房子,这里有套小高层的的三房,4,0,您好 ， 我 正在 看 金海 花园 的 房子,这里 有套 小 高层 的 的 三房
1621,什么时候能够看房呢？,您好，您看对房子有什么问题吗？可以给您说一下,0,0,什么 时候 能够 看房 呢 ？,您好 ， 您 看 对 房子 有 什么 问题 吗 ？ 可以 给 您 说 一下
1621,什么时候能够看房呢？,您方便就可以看房,1,1,什么 时候 能够 看房 呢 ？,您 方便 就可以看 房
1621,什么时候能够看房呢？,您这有时间吗？,2,0,什么 时候 能够 看房 呢 ？,您 这 有 时间 吗 ？
1622,在什么位置啊,在卫生间外面的那个角落,0,0,在 什么 位置 啊,在 卫生间 外面 的 那个 角落
1622,在什么位置啊,看户型不方便 最好还是实际看哇,1,0,在 什么 位置 啊,看 户型 不 方便   最好 还是 实际 看哇
1622,在什么位置啊,这个房子价格可以谈的,2,0,在 什么 位置 啊,这个 房子 价格 可以 谈 的
1623,看房方便吗,钥匙在手，看房方便,0,1,看房 方便 吗,钥匙 在手 ， 看房 方便
1623,看房方便吗,您好，您之前咨询的滨江华城D区小区有新上房源，不知道您是否感兴趣？,1,0,看房 方便 吗,您好 ， 您 之前 咨询 的 滨江 华城 D 区 小区 有 新 上 房源 ， 不 知道 您 是否 感兴趣 ？
1623,看房方便吗,您好，您之前咨询的滨江华城D区小区有新上房源，不知道您是否感兴趣？,2,0,看房 方便 吗,您好 ， 您 之前 咨询 的 滨江 华城 D 区 小区 有 新 上 房源 ， 不 知道 您 是否 感兴趣 ？
1624,你好 这个有差额税？税是多少,有,0,1,你好   这个 有 差额 税 ？ 税是 多少,有
1624,你好 这个有差额税？税是多少,有差额税。,1,1,你好   这个 有 差额 税 ？ 税是 多少,有 差额 税 。
1624,你好 这个有差额税？税是多少,差额税25万左右,2,1,你好   这个 有 差额 税 ？ 税是 多少,差额 税 25 万左右
1624,你好 这个有差额税？税是多少,西户,3,0,你好   这个 有 差额 税 ？ 税是 多少,西户
1624,你好 这个有差额税？税是多少,几乎就这个价了。你先过来看房子吧。,4,0,你好   这个 有 差额 税 ？ 税是 多少,几乎 就 这个 价了 。 你 先 过来 看 房子 吧 。
1625,金地国际花园有B1座吗？,可以为您VR介绍下,0,0,金 地 国际 花园 有 B1 座 吗 ？,可以 为 您 VR 介绍 下
1625,金地国际花园有B1座吗？,好的,1,0,金 地 国际 花园 有 B1 座 吗 ？,好 的
1625,金地国际花园有B1座吗？,有什么疑问可以说,2,0,金 地 国际 花园 有 B1 座 吗 ？,有 什么 疑问 可以 说
1625,金地国际花园有B1座吗？,小区我很熟悉，其他周边小区也熟,3,0,金 地 国际 花园 有 B1 座 吗 ？,小区 我 很 熟悉 ， 其他 周边 小区 也 熟
1625,金地国际花园有B1座吗？,您想买的自住还是投资的,4,0,金 地 国际 花园 有 B1 座 吗 ？,您 想 买 的 自住 还是 投资 的
1626,什么时候能看房,这个需要提前约，不过一般都方便,0,1,什么 时候 能 看房,这个 需要 提前 约 ， 不过 一般 都 方便
1626,什么时候能看房,你看你什么时间方便,1,1,什么 时候 能 看房,你 看 你 什么 时间 方便
1626,什么时候能看房,提前一个小时左右跟我说就行,2,1,什么 时候 能 看房,提前 一个 小时 左右 跟 我 说 就 行
1627,这个在哪里呢。,有,0,0,这个 在 哪里 呢 。,有
1627,这个在哪里呢。,正规商品房,1,0,这个 在 哪里 呢 。,正规 商品房
1627,这个在哪里呢。,正规商品房,2,0,这个 在 哪里 呢 。,正规 商品房
1628,他低价多少啊,是的,0,0,他 低价 多少 啊,是 的
1628,他低价多少啊,价格能谈,1,1,他 低价 多少 啊,价格 能谈
1629,看房方便吗,看房方便，有钥匙，,0,1,看房 方便 吗,看房 方便 ， 有 钥匙 ，
1629,看房方便吗,您看您想什么时间看？我带您去看下,1,1,看房 方便 吗,您 看 您 想 什么 时间 看 ？ 我 带 您 去 看 下
1629,看房方便吗,明天几点？,2,0,看房 方便 吗,明天 几点 ？
1630,价格有多少浮动,基本没有了😂,0,1,价格 有 多少 浮动,基本 没有 了 😂
1630,价格有多少浮动,有客户出1450万没有卖,1,0,价格 有 多少 浮动,有 客户 出 1450 万 没有 卖
1630,价格有多少浮动,目前是空着的了,2,0,价格 有 多少 浮动,目前 是 空着 的 了
1631,能看房吗,可以有钥匙,0,1,能 看房 吗,可以 有 钥匙
1631,能看房吗,14,1,0,能 看房 吗,14
1631,能看房吗,好,2,0,能 看房 吗,好
1632,这栋是哪里的学校的,中学是深圳市福田区科技中学。科技中学和景秀中学,0,1,这栋 是 哪里 的 学校 的,中学 是 深圳市 福田区 科技 中学 。 科技 中学 和 景秀 中学
1632,这栋是哪里的学校的,景秀小学,1,1,这栋 是 哪里 的 学校 的,景秀 小学
1632,这栋是哪里的学校的,可以呀，我给您介绍一下！,2,0,这栋 是 哪里 的 学校 的,可以 呀 ， 我 给 您 介绍 一下 ！
1633,什么时候能够看房呢？,您什么时候方便呢,0,1,什么 时候 能够 看房 呢 ？,您 什么 时候 方便 呢
1633,什么时候能够看房呢？,这套房子还在的,1,0,什么 时候 能够 看房 呢 ？,这套 房子 还 在 的
1633,什么时候能够看房呢？,您好,2,0,什么 时候 能够 看房 呢 ？,您好
1634,83价格能卖,如果低的话看的人会很多,0,0,83 价格 能卖,如果 低 的话 看 的 人会 很多
1634,83价格能卖,不知道，反正宝华行情不好,1,0,83 价格 能卖,不 知道 ， 反正 宝华 行情 不好
1634,83价格能卖,今年比去年差多了,2,0,83 价格 能卖,今年 比 去年 差多 了
1635,您好，请问这个房子周边有哪些学校？,您有什么需要咨询的,0,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,您 有 什么 需要 咨询 的
1635,您好，请问这个房子周边有哪些学校？,西园小学,1,1,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,西园 小学
1635,您好，请问这个房子周边有哪些学校？,五十中本部,2,1,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,五十 中 本部
1635,您好，请问这个房子周边有哪些学校？,双学区,3,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,双 学区
1636,国展六楼的最低多少钱能卖,业主肯定不会763.8万卖,0,0,国展 六楼 的 最低 多少 钱能 卖,业主 肯定 不会 763.8 万卖
1636,国展六楼的最低多少钱能卖,9层我卖的客户全款,1,0,国展 六楼 的 最低 多少 钱能 卖,9 层 我 卖 的 客户 全款
1636,国展六楼的最低多少钱能卖,业主看好房子了5月份着急用钱,2,0,国展 六楼 的 最低 多少 钱能 卖,业主 看好 房子 了 5 月份 着急 用钱
1637,明天可以看房吗,可以的,0,1,明天 可以 看房 吗,可以 的
1637,明天可以看房吗,几点看,1,1,明天 可以 看房 吗,几点 看
1637,明天可以看房吗,有的,2,0,明天 可以 看房 吗,有 的
1638,精装房是一次性付清吗,这个房子是业主2017年新装修的房子 东西全是新的,0,0,精装 房是 一次性 付清 吗,这个 房子 是 业主 2017 年 新装修 的 房子   东西 全是 新 的
1638,精装房是一次性付清吗,可以按揭的,1,1,精装 房是 一次性 付清 吗,可以 按揭 的
1638,精装房是一次性付清吗,不用一次付清,2,1,精装 房是 一次性 付清 吗,不用 一次 付清
1638,精装房是一次性付清吗,是的,3,0,精装 房是 一次性 付清 吗,是 的
1638,精装房是一次性付清吗,您看您什么时候方便看房子 可以过来看下这个房子,4,0,精装 房是 一次性 付清 吗,您 看 您 什么 时候 方便 看 房子   可以 过来 看 下 这个 房子
